Date	ScreenName	UserID	TweetID	Text	year	month
2021-10-31 22:58:27	lkpino	2837425971	1454945896555233281	Prof Shelley Berger's #ASMS2021 plenary, kicking off the conference with @MichBGilbert and @BalintZKacsoh's work with molecular sociobiology of leafcutter ants. Lot of mass spectrometry proteomics going on in the @berger_lab	2021	10
2021-10-31 22:57:20	Auriandra	35298247	1454945612269592576	🔆 This❗️⋙ WaPo: RED FLAGS https://t.co/tctkzpZBiY “For the first time, from coast to coast, the centers were blinking red. The hour, date and location of concern was the same: 1 p.m., the U.S. Capitol, Jan. 6.”	2021	10
2021-10-31 22:56:01	olgavitek	27176304	1454945282068819970	This is the @asmsnews content that I miss most! https://t.co/7dynLx5NDD	2021	10
2021-10-31 22:44:10	jeetsukumaran	304085618	1454942301675933702	"Vim, but for (comma,tab, etc.) separated values. https://t.co/WlI0t0f1Hq ""VisiData is an interactive tabulator. Like VisiCalc is an interactive calculator, and vim is an interactive text editor. """	2021	10
2021-10-31 22:36:13	notSoJunkDNA	107174526	1454940299294281732	“You’re on mute” costum https://t.co/nAuKxvTLWi	2021	10
2021-10-31 22:36:10	ivan_bezdomny	110505844	1454940287487275008	Smart move. Many of you who have 80%-800% of your net worth in crypto, should consider doing the same. Getting a good price at the moment. Especially those of you without a j-o-b that pays in USD. https://t.co/zO7HjFQrep	2021	10
2021-10-31 22:26:42	GraveleyLab	456361953	1454937903474352128	Happy Halloween! https://t.co/YVf2HPIqvi	2021	10
2021-10-31 22:26:41	SFSHAMOUN	251928622	1454937901536526344	Nice... Happy Halloween https://t.co/qZWdjVYgVV	2021	10
2021-10-31 22:25:30	MariannaFoos	769657482054598656	1454937600335220736	"TIL: Many people unfamiliar with Ina Garten's giant cosmo still think ""woman with giant cocktail"" is a hilarious Halloween costume"	2021	10
2021-10-31 22:11:01	captainmarvhole	1444382456	1454933958819516416	this is how the maligmant thing moved https://t.co/0KIL4YX4jj	2021	10
2021-10-31 22:10:57	jeymccreight	42256596	1454933939211014145	This shouldn't surprise me, but now I can nail Brad's parts but not Janet's https://t.co/7SOoCLJZN2	2021	10
2021-10-31 22:08:05	John_B_Cole	1618591	1454933218453508098	Or first trick-or-treaters in the new house were two stormtroopers and a pumpkin.	2021	10
2021-10-31 22:08:00	VUMC_Insights	1102961242556239872	1454933197465264128	#ClimateAction must be a factor in decision making in everything from #meded + nursing curriculums to #supplychain and #healthIT.“Either we’re all going to rise or we’re all going to sink together.”—Dr. Carol Ziegler @VanderbiltNurse #COP26 #ListenDNA https://t.co/UjRzU4jVfd https://t.co/a0ZL8ldNuG	2021	10
2021-10-31 22:06:01	jeymccreight	42256596	1454932700737933317	How was this my favorite movie since I was 17 and I always wanted to dress up as Frankenfurter the mostAnd it took me 15 more years to figure out I'm transWhoops https://t.co/eMTOTVamlL	2021	10
2021-10-31 21:59:11	nope_its_lily	1318997279328460801	1454930979953385473	Also holy fuck @TwitterSupport how does recommending people try blood letting to remove toxins be okay and @bankingslut is still suspended?	2021	10
2021-10-31 21:58:22	nope_its_lily	1318997279328460801	1454930774717648898	Blood letting definitely works. It’s why George Washington is still with us. I recommend everyone buy som home leeches to remove the mRNA toxins. Most home bunkers should be able to support an ecosystem of leeches as long as there’s enough gold present in the ambient environment. https://t.co/Uzv3dwX0Ed	2021	10
2021-10-31 21:57:46	yggdrasil13751	190734647	1454930623391428609	Teasing Mr. Puppy… he wants to get Super Snoopy in the worst way 🤣 https://t.co/AVBuj4ataq	2021	10
2021-10-31 21:57:02	sinabooeshaghi	1455996980	1454930438305157121	An incredible teardown of the Fisher Price Music Box Record Player. https://t.co/MWMmTPPIRi	2021	10
2021-10-31 21:56:07	yggdrasil13751	190734647	1454930205898776586	Happy Halloween! 🎃 https://t.co/AxJQruNRgt	2021	10
2021-10-31 21:54:18	NatHarooni	101163662	1454929749596377089	Just had a super insightful conversation with CEO of eTherapeutics @AAMortazavi — where we discussed all things CRISPR, RNA, Delivery, and computational approaches to biology. I learned a lot tonight. Can’t wait for you to listen in. 🙏🏼 https://t.co/TCqc3F2hlN	2021	10
2021-10-31 21:52:07	ehekkala	1666158660	1454929201665093634	#Halloween is for creepy peeps! https://t.co/xJ8zXXAyg7	2021	10
2021-10-31 21:43:41	BenGlicksberg	1413685230	1454927078613082118	At @EricTopol's visionary talk? He emphasized multi-modal deep learning with several inspiring examples. Want to learn more? Come check out our panel S08 on multi-modal data science w/ the outstanding  @feiwang03 @yuanhypnosluo @drjessilyn and @drnigam !  #AMIA2021 #DeepLearning https://t.co/nXVK6YEVMv	2021	10
2021-10-31 21:39:20	geoffjentry	23795726	1454925984294125568	You can tell you’re in SEC country when the bars are all packed Saturday afternoon but empty Sunday afternoon	2021	10
2021-10-31 21:39:02	sexgenomics	3299660580	1454925910218457092	Sexual dimorphism in placental development and its contribution to health and diseases https://t.co/UBfM8ywfXH	2021	10
2021-10-31 21:38:29	4130chromo	34617752	1454925770636288001	Review | Over 1000 tools reveal trends in the single-cell RNA-seq analysis landscape https://t.co/GRghUGhaOh	2021	10
2021-10-31 21:36:23	AntoBeck	280732810	1454925243105964036	@GenomicsCow Did they?	2021	10
2021-10-31 21:34:56	kharrisCellMed	2909394872	1454924875651559425	Happy Halloween 🎃 👻 Doing our neighborly part to contribute to Type 2 🙃 https://t.co/5J0SptmANp	2021	10
2021-10-31 21:29:22	RoxanaDaneshjou	20898564	1454923474883866626	House of Mouse. https://t.co/xpa1oxjjKO	2021	10
2021-10-31 21:28:51	EsteeTorok	1578193502	1454923346991325185	@WvSchaik You should compare notes with @Baddiel who wrote in praise of the FEB in the @thetimes today .. https://t.co/HmO1mIMAn6	2021	10
2021-10-31 21:28:12	jeymccreight	42256596	1454923182343786506	Time for my annual tradition of realizing I've totally forgotten to prepare for NaNoWriMo	2021	10
2021-10-31 21:28:02	fiyin_a_	750339620	1454923138513481728	I must do November dump with outside pictures 🧎🏾‍♀️	2021	10
2021-10-31 21:26:49	cdbustamante	45373841	1454922832698351628	Nothing is more important than family. https://t.co/CQKWwtN3gy	2021	10
2021-10-31 21:26:31	KevinKaichuang	795701305691910144	1454922760099094532	@SMukherjee89 For the record, this is a joke and I have no secret inside information	2021	10
2021-10-31 21:26:04	PetarV_93	1071640880	1454922646039191552	A big thank-you to @MLinPL for giving me my first live speaking opportunity since NeurIPS'19! And to Mateusz for being an inspiration, providing excellent topics and opinions for debate, and for taking the photo above.	2021	10
2021-10-31 21:26:03	PetarV_93	1071640880	1454922642599956480	That amazing feeling is back!!! I spoke @cambridgeunion alongside the fantastic @MateuszOnAI. We discussed graphs, relations, self-supervision and multimodality. Followed by amazing in-person interactions with the audience, which were so sorely missed. Recording should come soon! https://t.co/iBAbEwPQFz	2021	10
2021-10-31 21:24:36	RobertFreimuth	1927293582	1454922275161919496	The next 10-20 years are going to see major advances in medicine and the prevention, diagnosis, and treatment of disease as a result of better data and technology. The field of #informatics is going to evolve and the trainees of today are going to make it happen. #AMIA2021	2021	10
2021-10-31 21:14:55	raunakms	18531312	1454919839181520896	Now the entire world knows that this guy is now kicked out of this house tonight ! LOL #INDvsNZ #T20WorldCup https://t.co/LZpiVi7lJm	2021	10
2021-10-31 21:13:53	joel_bkr	103418485	1454919581068402691	put together my first quick shiny app: a life dashboard. currently displays only fitness data. please give feedback! #rstatshttps://t.co/qkToj1ABOL https://t.co/73MoPOpupZ	2021	10
2021-10-31 21:13:38	DamCou	215335757	1454919518631890946	I don't even follow thirst-trap accounts, but my timeline right now is a rolling landscape of Hallowe'en cleavage to rival the Cotswolds and I, for one, am performatively appalled. https://t.co/YUoNMAPXUy	2021	10
2021-10-31 21:12:04	IAmSusanPersky	3389076226	1454919121334853634	Can we have a @Roblox outage, like, I dunno, quarterly?  I need a periodic break from all the shouting about who broke whose bed and who has the golden knife https://t.co/B8LluANfbs	2021	10
2021-10-31 21:11:20	stephantual	18802551	1454918938974904323	"Mark Zuckerberg, go the millions of unemployed in France, as well as the millions more who will have to choose between food or turning on the heater this winter, and ask them about how ""AWESOME"" they think the 'metaverse' is. #completedisconnect"	2021	10
2021-10-31 21:09:14	alexeome	1107781652	1454918411226685443	Happy Halloween 🎃👻🤡🔪👹☠️🙀🧟‍♀️🎈 #halloween2021 https://t.co/vVxto6W8Hb	2021	10
2021-10-31 21:09:12	Sanyiikoo_Oromo	3308019144	1454918399788732420	#TDF #OLA ✊🏾 “Tigrayan and Oromo forces say they have seized towns on Ethiopian highway”https://t.co/JOw17jJTJ0	2021	10
2021-10-31 21:07:40	RobertFreimuth	1927293582	1454918013518434307	Absolutely thrilled to be at #AMIA2021 and my 1st in-person conference in 20 months. I have chills listening to @EricTopol talking about AI in medicine. This is why I am here, with 1300 of my colleagues - to make a difference in healthcare. #Genomics #BringIt	2021	10
2021-10-31 21:00:00	4130chromo	34617752	1454916085485015041	An all-encompassing variant classification system proposed https://t.co/kXuicCnHAm	2021	10
2021-10-31 20:58:48	jfmclaughlin92	3290762269	1454915783549542400	One of the most important threads of all time https://t.co/j2bbFsupCl	2021	10
2021-10-31 20:58:05	stephantual	18802551	1454915604935237636	This is what wokeists think. Unironically. This 'journalist' works for CNN (what a surprise). How can ANYONE be taking these syphilitic imbeciles seriously? @RealBrysonGray @ImLozaAlexander would love your reaction to this statement, please. https://t.co/0Ey4oCQYmQ	2021	10
2021-10-31 20:57:07	jsantoyo	302156719	1454915359048359942	‘(m6)A’ stands for ‘autoimmunity’: reading, writing, and erasing RNA modifications during inflammation. #RNAmethylation #Autoimmunity https://t.co/1v2yJ2Emer @TrendsImmuno	2021	10
2021-10-31 20:55:54	ahmetz	16588375	1454915054214828033	Who wore it better? 🎃🎃 https://t.co/6A29WA3Hkl	2021	10
2021-10-31 20:55:48	lkpino	2837425971	1454915028289826818	Hopefully you don't recognize me, but if you know, you know! #ASMS2015 #TeamMassSpec https://t.co/qHiFQi0OU3	2021	10
2021-10-31 20:44:32	WyWyWa	95146289	1454912193279889409	It is Autumn...  Neva has shifted from sleeping on the tile floors to the beanbag. https://t.co/AKgG1MTG9S	2021	10
2021-10-31 20:44:28	_charadams_	2350618921	1454912177886928898	Happy Halloween 🕷 https://t.co/yHcSesliGX	2021	10
2021-10-31 20:44:23	sujaik	33651124	1454912156688912385	Hey @dinky_doors ! Someone tried to break in today!! https://t.co/xNDCqgZZgJ	2021	10
2021-10-31 20:44:15	DavidBLowry	161939929	1454912122568253449	@SutherlandBL I did this. It was totally fine.	2021	10
2021-10-31 20:43:15	Roger_TL45Y	803621768925560832	1454911868628316168	#wildflowerhour Gorse in flower on Ramparts Field, a W #Suffolk heath. Always good to see as it's uncommon around Cambridge. https://t.co/HzfxetEKyk	2021	10
2021-10-31 20:42:45	kheyduk	934980678	1454911745701543938	@SutherlandBL I did two different arms and I just hurt all over.	2021	10
2021-10-31 20:29:52	ZeGloP	38545693	1454908501260521473	Disagree. Large production accounts are the wrong ownership boundaries. Blast radius is bad, manageability poor, agility hampered. Audit and governance in an org can’t depend on accounts. AWS should do more, that’s why I started Service Catalog &amp; we have had lots of svcs for this https://t.co/FKrGHIQbCa	2021	10
2021-10-31 20:28:50	ProfTomEllis	244431323	1454908241436086276	Finally found a use for my marrow https://t.co/766nPBV89u	2021	10
2021-10-31 20:27:59	Lorrain94741983	2562145919	1454908029237960708	Same 😢🙏🏼😢🙏🏼 https://t.co/cv3TOejVz0	2021	10
2021-10-31 20:27:55	dgmacarthur	16629477	1454908012850671622	Good discussion around this paper and the degree to which the findings are driven by a lack of sufficiently granular eQTL catalogues (eg of individual cell types) - emphasising the need for more population scRNA-seq studies https://t.co/d5VyP0qF6T	2021	10
2021-10-31 20:23:36	ChatahSpots	1905298802	1454906925708161025	Quick trip to top of the mountains on Halloween! Super windy and nice!  🏞💨🧭 @Toniq_Shepnotiq @icythedragon @killerbunnys https://t.co/aubCLw2ZuP	2021	10
2021-10-31 20:14:58	RishiMasalia	2316205056	1454904754547544067	Slow start but way to pick it up at half! Buffalo wins!! #BillsMafia	2021	10
2021-10-31 20:12:26	KirkegaardEmil	469960224	1454904116153655297	One can DIY, but that takes roughly forever with their official API due to the throttling, and it would be difficult work to circumvent their anti-scraping measures.https://t.co/HqNZllQIyN	2021	10
2021-10-31 20:12:26	KirkegaardEmil	469960224	1454904113918095363	Is there a public dataset of Twitter accounts, for their followers and follows somewhere? I mean a comprehensive one. I know some private companies scrape this information, thus duplicating Twitter's database. But is there a free one?Some old ones herehttps://t.co/YxepSYlVA7	2021	10
2021-10-31 20:12:17	GarretsonAlexis	335093858	1454904077574365185	Just this morning I was listening to a story about how @AcadiaNPS is struggling with whether to rebuild some trails after our June storm since rain events are getting so much more severe. Well... case in point. (pic credit to Downeast Traffic and Road Conditions) #ClimateChange https://t.co/61Y6dXaAUX	2021	10
2021-10-31 19:59:16	jeymccreight	42256596	1454900803374776320	Last night I discovered the club had a gender neutral bathroom with both urinals and stallsStood in line with cis and trans people of every genderAnd amazingly, the world didn't end 🤔	2021	10
2021-10-31 19:59:09	fiyin_a_	750339620	1454900773821759497	I honestly believe it's very unfair to publicly ask a celebrity to sponsor/ buy one thing or the other, for whatever reason. Worse when you now ask that people keep tagging them till they see it. Don't do that.	2021	10
2021-10-31 19:58:05	andref1989	228491611	1454900502370607110	Mike white out playing Zach Wilson is hilarious 😂	2021	10
2021-10-31 19:56:49	fiyin_a_	750339620	1454900184106905603	Thisss.It's annoying https://t.co/uvH82HlLTD	2021	10
2021-10-31 19:54:45	jsantoyo	302156719	1454899663111434243	Maintenance of genome sequence integrity in long- and short-lived rodent species. #GenomeIntegrity #Rodents https://t.co/7JwtwPor9m @ScienceMagazine	2021	10
2021-10-31 19:52:48	ivan_bezdomny	110505844	1454899173031956483	I've been using Kayak for 10+ years, and it still doesn't revert to finding me flights TODAY not a month from now 🤷	2021	10
2021-10-31 19:52:46	gelomerase	302065787	1454899165692145665	Edinburgh being extra-gorgeous today. Flexing to #COP26 guests descending upon the city, I see. @VisitScotland @edinburgh🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/0HD1flztwa	2021	10
2021-10-31 19:52:30	scott_stelpflug	2484988040	1454899098969153547	The most important manuscript published in the 21st century that can’t be found in a peer-reviewed journal. https://t.co/ORPV2YdPxq	2021	10
2021-10-31 19:45:00	WillGregorian	34576099	1454897210018041862	Our intern discovered a hard-coded secret in the code, made the change, reported the incident.	2021	10
2021-10-31 19:43:53	matthewhaas87	791639003892183040	1454896930925031427	I couldn’t care less about the Michigan-Ohio rivalry, but this is still funny. https://t.co/r068wX83Co	2021	10
2021-10-31 19:43:41	fiyin_a_	750339620	1454896881763590147	Diamonds on my wrist, so he call me ice creamYou can double dip 'cause I know you like meIce cream, chilling, chillingIce cream, chilling	2021	10
2021-10-31 19:42:56	fiyin_a_	750339620	1454896692449488898	Teyana Taylor. Along with her body 🧎🏾‍♀️ https://t.co/vjEV1nBioJ	2021	10
2021-10-31 19:42:15	ZeGloP	38545693	1454896517244801029	In which scenario is Mars, a completely dead planet with no magnetosphere, a more livable place than earth and why don’t we use the money to stop *that* right here?! https://t.co/B9kcTfzubB	2021	10
2021-10-31 19:40:25	davidweisss	19355816	1454896057943420929	Every system in the universe is composed of minimum and maximum entropy coupled networksThat act as a two-way information transducer When the channel capacity threshold is reached https://t.co/GAodkO6IJG	2021	10
2021-10-31 19:39:13	alanmcn1	359920994	1454895754779271168	Watched Jools Holland last night. Saw Wet Leg. Never heard of them before in my life. They are now my new favourite thing!!!!!	2021	10
2021-10-31 19:28:05	ewanbirney	183548902	1454892953281908738	@jcbarret It doesn't look good does it. Sort of fascinating one can read the peer review comments and responses. and I'm just weighing up whether I should appeal a desk rejection on something else which is super solid and one can publish GWAS with n of below 200. Hey ho.	2021	10
2021-10-31 19:28:04	ivan_bezdomny	110505844	1454892947862798343	and also... making accurate, unbiased daily value predictions, puts us in a good position to flag fake bids and sales, without even looking at the ledger. Glad you guys do the later for everyone	2021	10
2021-10-31 19:27:05	ivan_bezdomny	110505844	1454892704039460867	I'm also working through the most recent transactions. Including the day with lots of spoof bids and the big league wash sale. Expect an update on that first.TL;DR -- I love that community spots those spoofs, 100% of the time when they matter.	2021	10
2021-10-31 19:27:05	jsantoyo	302156719	1454892700537344002	NanoMethViz: An R/Bioconductor package for visualizing long-read methylation data.  #LongReadSequencing #MethylationData #Visualization #Bioconductorhttps://t.co/Zl2qMonYZg @PLOSCompBiol	2021	10
2021-10-31 19:25:55	rnomics	177684507	1454892408307658760	The latest The RNomics-RNA World #Paper! https://t.co/u3McSrc3DG Thanks to @AndreaBertaglio @gzunigah #rna #covid19	2021	10
2021-10-31 19:25:28	ivan_bezdomny	110505844	1454892295984074760	I know I owe you guys some DeepNFTValue website updates.* historical prices chart with red dots for transactions* live list of best values on offer and (maybe) most likely to list pieces based on price history and owner	2021	10
2021-10-31 19:25:02	ClinicalOMICs	2445528445	1454892186575777799	Caris will make available to NCI researchers its broad portfolio of molecular profiling products that include DNA (genome), RNA (transcriptome) and proteins (proteome) testing and analysis tools. Learn more: https://t.co/DCjP6j9A66	2021	10
2021-10-31 19:24:48	KellerCaponePhD	364560137	1454892126722985985	Stay safe, Penn Staters https://t.co/domujqyafu	2021	10
2021-10-31 19:24:39	ivan_bezdomny	110505844	1454892090228240386	I could not agree more. Love NFT; don’t want to see owners IRL. Still a flex to video call someone and see framed Punk(s) on the wall. https://t.co/SeuPFd6Bjl	2021	10
2021-10-31 19:23:46	jcbarret	20361904	1454891868899233792	@ewanbirney I’m astonished.	2021	10
2021-10-31 19:14:32	fiyin_a_	750339620	1454889543409209347	you was never really rooting for me anyway	2021	10
2021-10-31 19:13:40	ZeGloP	38545693	1454889326349676552	Absolutely none of this matters if we don’t protect voting rights. None of it. It’s the only thing that counts right now. https://t.co/55pWaJ4LTJ	2021	10
2021-10-31 19:13:33	lpachter	31936449	1454889294624026624	"""Before I came here I was confused about this subject. Having listened to your lecture I am still confused. But on a higher level."" - Enrico Fermih/t @SaheliDatta"	2021	10
2021-10-31 19:13:29	ivan_bezdomny	110505844	1454889278660513792	Treating median as 100Ξ, nice to see these ratios* 44x Alien, 30x Ape, 22x Zombie (former two a bit low IMO -- no public bids)* 4.2x Hoodie, 3.7x Beanie (I know many will disagree)* 2.6x to 2.0x for Top Hat, Pilot Helmet, Cowboy Hat, Police, Pink, etchttps://t.co/wDgR6pqz4p	2021	10
2021-10-31 19:13:12	davidweisss	19355816	1454889208129130504	All of it is a hint at a better way of understanding perception and action https://t.co/ZWgfSJiGev	2021	10
2021-10-31 19:11:56	SerenaNikZainal	4062786255	1454888891673153541	I sincerely hope that popcorn counts as one of my 5-a-day https://t.co/5KOWkHkheG	2021	10
2021-10-31 19:11:52	mtanichthys	56302593	1454888872341614594	I don't see how there's any relationship here to the golden arowana fish https://t.co/qUuscvqkrS	2021	10
2021-10-31 19:10:52	cynthiagibas	268334292	1454888622029774848	Ah, Oct. 31. The official day of putting pumpkin spice in the rearview and switching to gingerbread.	2021	10
2021-10-31 19:10:38	ivan_bezdomny	110505844	1454888563598770181	This is the kind of stratification you like to see. Much more boring market when floor was up to almost 120ΞIt took the model maybe 1-2 weeks to catch up with fact that lowest tier Punks are moving for prices in the 90's	2021	10
2021-10-31 19:10:25	jcbarret	20361904	1454888508351467523	And a prestigious journal accepted it and did a press release (only just realised this came out in May, and I missed it). Like, I would’ve 🙄 if this came out in a spam journal that addresses emails to me “Dear Dr. J C Jeffrey C”	2021	10
2021-10-31 19:10:25	jcbarret	20361904	1454888506904432640	It takes ten seconds to look the SNP up on https://t.co/hQUB5Q3XFV or similar. Plus there’s twenty years of literature on the genetic architecture of complex traits. But every response to reviewers wilfully ignores the outside world in zealous pursuit of the big paper.	2021	10
2021-10-31 18:58:53	yuriquintana	28849462	1454885604844580866	"Congratulations to my student Jane Kim who presented on ""Parsable Clinical Trial Eligibility Criteria Representation Using Natural Language Processing"" at the Natural Language Processing Working Group Pre-Symposium American Medical Informatics Conf #ClinicalTrials #AI #nlproc https://t.co/TjvlpiyA5S"	2021	10
2021-10-31 18:58:00	Amandatron89	112683077	1454885382680629257	Tux agrees with her https://t.co/QzG8igQCJH	2021	10
2021-10-31 18:57:45	jpirruccello	27490760	1454885320105906177	@jcbarret Yes I feel like we might have heard about it if a Mycobacterium avium complex plague killed off a large fraction of the population in the past 100 years.	2021	10
2021-10-31 18:57:16	jsantoyo	302156719	1454885197195907073	Chromosome-specific telomere lengths and the minimal functional telomere revealed by nanopore sequencing. #TelomereLenght @nanopore #Sequencinghttps://t.co/uopyZb6S9C @genomeresearch	2021	10
